year,round,quota,college_name,college_state,course,category,gender,pwd_flag,domicile_state,seat_type,opening_rank,closing_rank,opening_score,closing_score,source_file
2021,1,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,4299,5220,,,curated_v1
2021,1,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,12271,15122,,,curated_v1
2021,1,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,19087,28805,,,curated_v1
2021,2,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,3223,4248,,,curated_v1
2021,2,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,3510,4758,,,curated_v1
2021,2,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,3888,6160,,,curated_v1
2021,2,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,12057,17844,,,curated_v1
2021,2,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,24927,33990,,,curated_v1
2022,1,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,2618,3608,,,curated_v1
2022,1,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,2594,4041,,,curated_v1
2022,1,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,4370,5232,,,curated_v1
2022,1,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,9677,15156,,,curated_v1
2022,1,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,22075,28869,,,curated_v1
2022,2,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,3321,4258,,,curated_v1
2022,2,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,3582,4769,,,curated_v1
2022,2,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,5004,6174,,,curated_v1
2022,2,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,13250,17884,,,curated_v1
2022,2,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,27466,34065,,,curated_v1
2023,1,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,2255,3716,,,curated_v1
2023,1,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,2544,4162,,,curated_v1
2023,1,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,4097,5389,,,curated_v1
2023,1,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,11616,15610,,,curated_v1
2023,1,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,22679,29733,,,curated_v1
2023,2,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,3471,4385,,,curated_v1
2023,2,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,3458,4911,,,curated_v1
2023,2,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,4831,6359,,,curated_v1
2023,2,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,13344,18419,,,curated_v1
2023,2,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,26552,35085,,,curated_v1
2024,1,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,2676,3981,,,curated_v1
2024,1,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,3740,4458,,,curated_v1
2024,1,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,4160,5772,,,curated_v1
2024,1,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,13395,16720,,,curated_v1
2024,1,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,24563,31849,,,curated_v1
2024,2,AIQ,King George Medical University,UP,MBBS,UR,ANY,0,,AIQ,3167,4697,,,curated_v1
2024,2,AIQ,King George Medical University,UP,MBBS,EWS,ANY,0,,AIQ,3252,5261,,,curated_v1
2024,2,AIQ,King George Medical University,UP,MBBS,OBC,ANY,0,,AIQ,4188,6811,,,curated_v1
2024,2,AIQ,King George Medical University,UP,MBBS,SC,ANY,0,,AIQ,14006,19730,,,curated_v1
2024,2,AIQ,King George Medical University,UP,MBBS,ST,ANY,0,,AIQ,27098,37582,,,curated_v1
2021,1,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,5397,6888,,,curated_v1
2021,1,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,6289,7715,,,curated_v1
2021,1,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,8428,9988,,,curated_v1
2021,1,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,18304,28931,,,curated_v1
2021,1,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,38169,55107,,,curated_v1
2021,2,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,6018,8128,,,curated_v1
2021,2,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,6188,9103,,,curated_v1
2021,2,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,8446,11786,,,curated_v1
2021,2,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,22765,34138,,,curated_v1
2021,2,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,43045,65026,,,curated_v1
2022,1,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,4625,7410,,,curated_v1
2022,1,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,5581,8299,,,curated_v1
2022,1,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,7478,10744,,,curated_v1
2022,1,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,23461,31122,,,curated_v1
2022,1,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,39248,59281,,,curated_v1
2022,2,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,7137,8744,,,curated_v1
2022,2,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,6266,9793,,,curated_v1
2022,2,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,8644,12678,,,curated_v1
2022,2,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,27338,36725,,,curated_v1
2022,2,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,47439,69952,,,curated_v1
2023,1,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,5558,7029,,,curated_v1
2023,1,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,5703,7872,,,curated_v1
2023,1,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,7426,10192,,,curated_v1
2023,1,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,21394,29522,,,curated_v1
2023,1,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,38076,56232,,,curated_v1
2023,2,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,5024,8294,,,curated_v1
2023,2,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,7768,9289,,,curated_v1
2023,2,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,8735,12026,,,curated_v1
2023,2,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,29320,34836,,,curated_v1
2023,2,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,43381,66354,,,curated_v1
2024,1,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,5198,7554,,,curated_v1
2024,1,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,5183,8461,,,curated_v1
2024,1,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,7927,10954,,,curated_v1
2024,1,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,26037,31730,,,curated_v1
2024,1,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,46149,60439,,,curated_v1
2024,2,STATE,King George Medical University,UP,MBBS,UR,ANY,0,UP,SQ,6397,8914,,,curated_v1
2024,2,STATE,King George Medical University,UP,MBBS,EWS,ANY,0,UP,SQ,7329,9984,,,curated_v1
2024,2,STATE,King George Medical University,UP,MBBS,OBC,ANY,0,UP,SQ,10493,12926,,,curated_v1
2024,2,STATE,King George Medical University,UP,MBBS,SC,ANY,0,UP,SQ,26498,37442,,,curated_v1
2024,2,STATE,King George Medical University,UP,MBBS,ST,ANY,0,UP,SQ,58525,71319,,,curated_v1
2021,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,5852,7882,,,curated_v1
2021,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,5725,8827,,,curated_v1
2021,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,8438,11429,,,curated_v1
2021,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,20470,33104,,,curated_v1
2021,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,45783,63057,,,curated_v1
2021,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,7357,9300,,,curated_v1
2021,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,6978,10417,,,curated_v1
2021,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,11426,13486,,,curated_v1
2021,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,30082,39063,,,curated_v1
2021,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,46854,74407,,,curated_v1
2022,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,6691,7931,,,curated_v1
2022,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,6203,8882,,,curated_v1
2022,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,9185,11500,,,curated_v1
2022,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,22810,33311,,,curated_v1
2022,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,52963,63449,,,curated_v1
2022,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,7381,9358,,,curated_v1
2022,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,6810,10481,,,curated_v1
2022,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,9869,13570,,,curated_v1
2022,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,28498,39307,,,curated_v1
2022,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,45769,74870,,,curated_v1
2023,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,4689,7394,,,curated_v1
2023,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,5658,8281,,,curated_v1
2023,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,7702,10721,,,curated_v1
2023,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,22180,31054,,,curated_v1
2023,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,44456,59152,,,curated_v1
2023,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,6358,8724,,,curated_v1
2023,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,6663,9771,,,curated_v1
2023,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,9529,12651,,,curated_v1
2023,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,23475,36644,,,curated_v1
2023,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,59165,69799,,,curated_v1
2024,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,5839,7440,,,curated_v1
2024,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,5623,8333,,,curated_v1
2024,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,7380,10789,,,curated_v1
2024,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,25221,31251,,,curated_v1
2024,1,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,43637,59526,,,curated_v1
2024,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,,AIQ,6823,8780,,,curated_v1
2024,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,,AIQ,6636,9833,,,curated_v1
2024,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,,AIQ,10234,12731,,,curated_v1
2024,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,,AIQ,25521,36876,,,curated_v1
2024,2,AIQ,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,,AIQ,53976,70241,,,curated_v1
2021,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,12272,15897,,,curated_v1
2021,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,10801,17805,,,curated_v1
2021,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,16565,23051,,,curated_v1
2021,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,56203,66769,,,curated_v1
2021,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,101200,127180,,,curated_v1
2021,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,14895,18759,,,curated_v1
2021,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,15640,21010,,,curated_v1
2021,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,21225,27200,,,curated_v1
2021,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,58766,78788,,,curated_v1
2021,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,96440,150072,,,curated_v1
2022,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,11255,14863,,,curated_v1
2022,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,12567,16647,,,curated_v1
2022,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,17463,21552,,,curated_v1
2022,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,39761,62426,,,curated_v1
2022,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,91579,118907,,,curated_v1
2022,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,10661,17538,,,curated_v1
2022,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,16442,19643,,,curated_v1
2022,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,15957,25431,,,curated_v1
2022,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,44546,73663,,,curated_v1
2022,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,95190,140311,,,curated_v1
2023,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,9835,15419,,,curated_v1
2023,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,13342,17269,,,curated_v1
2023,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,15708,22358,,,curated_v1
2023,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,51404,64762,,,curated_v1
2023,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,102401,123356,,,curated_v1
2023,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,14887,18195,,,curated_v1
2023,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,15975,20378,,,curated_v1
2023,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,16239,26382,,,curated_v1
2023,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,48489,76419,,,curated_v1
2023,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,94881,145560,,,curated_v1
2024,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,10377,15233,,,curated_v1
2024,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,13061,17061,,,curated_v1
2024,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,16153,22087,,,curated_v1
2024,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,43405,63979,,,curated_v1
2024,1,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,78394,121864,,,curated_v1
2024,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,UR,ANY,0,UP,SQ,14883,17975,,,curated_v1
2024,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,EWS,ANY,0,UP,SQ,13802,20132,,,curated_v1
2024,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,OBC,ANY,0,UP,SQ,17946,26063,,,curated_v1
2024,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,SC,ANY,0,UP,SQ,59867,75495,,,curated_v1
2024,2,STATE,Ganesh Shankar Vidyarthi Memorial Medical College,UP,MBBS,ST,ANY,0,UP,SQ,112197,143800,,,curated_v1
2021,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,5619,8493,,,curated_v1
2021,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,7034,9512,,,curated_v1
2021,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,8081,12315,,,curated_v1
2021,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,30079,35672,,,curated_v1
2021,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,45824,67948,,,curated_v1
2021,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,6737,10022,,,curated_v1
2021,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,7316,11225,,,curated_v1
2021,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,11280,14532,,,curated_v1
2021,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,28592,42093,,,curated_v1
2021,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,55098,80178,,,curated_v1
2022,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,7139,8567,,,curated_v1
2022,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,7664,9595,,,curated_v1
2022,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,8302,12422,,,curated_v1
2022,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,22685,35982,,,curated_v1
2022,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,52716,68538,,,curated_v1
2022,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,7024,10109,,,curated_v1
2022,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,9567,11322,,,curated_v1
2022,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,11793,14658,,,curated_v1
2022,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,35608,42459,,,curated_v1
2022,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,64793,80875,,,curated_v1
2023,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,5679,8444,,,curated_v1
2023,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,6354,9457,,,curated_v1
2023,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,9532,12244,,,curated_v1
2023,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,24350,35466,,,curated_v1
2023,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,48004,67555,,,curated_v1
2023,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,6617,9964,,,curated_v1
2023,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,8032,11160,,,curated_v1
2023,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,9398,14448,,,curated_v1
2023,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,30744,41850,,,curated_v1
2023,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,66423,79715,,,curated_v1
2024,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,6058,7827,,,curated_v1
2024,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,5561,8767,,,curated_v1
2024,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,8556,11350,,,curated_v1
2024,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,24548,32876,,,curated_v1
2024,1,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,41369,62622,,,curated_v1
2024,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,,AIQ,7088,9236,,,curated_v1
2024,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,,AIQ,7580,10345,,,curated_v1
2024,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,,AIQ,10171,13393,,,curated_v1
2024,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,,AIQ,23785,38794,,,curated_v1
2024,2,AIQ,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,,AIQ,51971,73894,,,curated_v1
2021,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,UP,SQ,12226,16576,,,curated_v1
2021,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,UP,SQ,15451,18565,,,curated_v1
2021,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,UP,SQ,16866,24035,,,curated_v1
2021,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,UP,SQ,58045,69619,,,curated_v1
2021,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,UP,SQ,108686,132609,,,curated_v1
2021,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,UP,SQ,14070,19559,,,curated_v1
2021,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,UP,SQ,14236,21907,,,curated_v1
2021,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,UP,SQ,23850,28361,,,curated_v1
2021,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,UP,SQ,55886,82151,,,curated_v1
2021,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,UP,SQ,119154,156479,,,curated_v1
2022,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,UP,SQ,12256,14821,,,curated_v1
2022,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,UP,SQ,10331,16600,,,curated_v1
2022,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,UP,SQ,15979,21491,,,curated_v1
2022,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,UP,SQ,45679,62252,,,curated_v1
2022,1,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,ST,ANY,0,UP,SQ,92580,118575,,,curated_v1
2022,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,UR,ANY,0,UP,SQ,14588,17489,,,curated_v1
2022,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,EWS,ANY,0,UP,SQ,16224,19588,,,curated_v1
2022,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,OBC,ANY,0,UP,SQ,16325,25360,,,curated_v1
2022,2,STATE,Motilal Nehru Medical College Allahabad,UP,MBBS,SC,ANY,0,UP,SQ,60275,73457,,,curated_v1
